callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,builtins,builtins,min
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.PdfParser,PdfParser.PdfParser
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_and,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image1.load
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,goToEnd,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.seek
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,builtins,builtins,float
./apps/Pillow/src/PIL/Image.py,PIL.Image,_get_head,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o32le
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,builtins,builtins,min
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_and,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image2.load
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/Image.py,PIL.Image,_get_head,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o32be
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser.PdfParser,PdfParser.PdfParser
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,goToEnd,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.tell
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_and,./apps/Pillow/src/PIL/Image.py,PIL.Image,image1._new
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,++imported++,math,isinstance
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,++imported++,_binary,i32
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_and,./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,image1.im.chop_and
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self._data.clear
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.tile.append
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self._hidden_data.clear
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,comment.encode
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,goToEnd,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.f.write
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_or,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image1.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,self._ifds.clear
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,goToEnd,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,bytes
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,++imported++,_binary,i32
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__delitem__,_sqlite3,_sqlite3,IndexError
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,re.match
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_or,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image2.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,data.startswith
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.tile.append
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,++imported++,_binary,o16
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,webbrowser,webbrowser,info.get
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_or,./apps/Pillow/src/PIL/Image.py,PIL.Image,image1._new
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,goToEnd,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.tell
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,builtins,builtins,hasattr
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_or,./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,image1.im.chop_or
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/_binary.py,PIL._binary,o8
./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,compile,builtins,builtins,max
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,++imported++,_binary,i32
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,builtins,builtins,len
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,fp.write
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.pieslice
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,configparser,configparser,set
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,fp.fileno
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_xor,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image1.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,++imported++,typing,io.BytesIO
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,fp.write
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.existing_entries.keys
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_xor,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image2.load
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,configparser,configparser,set
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,ImageFile._save
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_xor,./apps/Pillow/src/PIL/Image.py,PIL.Image,image1._new
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,shutil,shutil,int
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,./apps/Pillow/src/PIL/Image.py,PIL.Image,self.new_entries.keys
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,os.path.splitext
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,logical_xor,./apps/Pillow/src/PIL/PSDraw.py,PIL.PSDraw,image1.im.chop_xor
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,self.tile.append
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,ImageFile._save
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,tkinter,tkinter,m.group
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,getopt,getopt,os.path.basename
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,configparser,configparser,set
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,compile,builtins,builtins,max
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin.ImageFileDirectory_v2,TiffImagePlugin.ImageFileDirectory_v2
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,time.gmtime
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,blend,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,Image.blend
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,__len__,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.deleted_entries.keys
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,++imported++,_binary,i32
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,inspect,inspect,repr
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,skipIFDs,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self._read
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,fp.write
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/Image.py,PIL.Image,time.gmtime
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getrgb,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.register_open
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.fp.seek
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,_open_subimage,_sqlite3,_sqlite3,OSError
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,composite,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,Image.composite
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,configparser,configparser,set
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,Image.register_save
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,configparser,configparser,info.items
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,coord_at_angle,./apps/Pillow/src/PIL/ImageDraw2.py,PIL.ImageDraw2,self.line
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.existing_entries.keys
./apps/Pillow/src/PIL/Image.py,PIL.Image,load,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,self._info.load
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_extensions
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,skipIFDs,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.tell
./apps/Pillow/src/PIL/TgaImagePlugin.py,PIL.TgaImagePlugin,_save,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_mime
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,configparser,configparser,set
./apps/Pillow/src/PIL/Image.py,PIL.Image,load_from_fp,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self._data.clear
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,shape,./apps/Pillow/src/PIL/ContainerIO.py,PIL.ContainerIO,shape.close
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,skipIFDs,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.seek
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getcolor,./apps/Pillow/src/PIL/ImageQt.py,PIL.ImageQt,getrgb
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,ImageFile._save
./apps/Pillow/src/PIL/Image.py,PIL.Image,load_from_fp,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self._hidden_data.clear
./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,compile,./apps/Pillow/src/PIL/Image.py,PIL.Image,Image.new
./apps/Pillow/src/PIL/ImageColor.py,PIL.ImageColor,getcolor,builtins,builtins,len
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,offset,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,image.load
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,self.deleted_entries.keys
./apps/Pillow/src/PIL/Image.py,PIL.Image,load_from_fp,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,self._ifds.clear
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/ImageFile.py,PIL.ImageFile._Tile,ImageFile._Tile
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/QoiImagePlugin.py,PIL.QoiImagePlugin,im.encoderinfo.get
./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,compile,builtins,builtins,range
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,skipIFDs,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self._read
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,offset,./apps/Pillow/src/PIL/Image.py,PIL.Image,image._new
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,Image.register_open
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,configparser,configparser,set
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,shape,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,self._getink
./apps/Pillow/src/PIL/AvifImagePlugin.py,PIL.AvifImagePlugin,get_codec_version,./apps/Pillow/src/PIL/features.py,PIL.features,version.split.version.split.split
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,skipIFDs,./apps/Pillow/src/PIL/ImImagePlugin.py,PIL.ImImagePlugin,self.f.seek
./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,offset,./apps/Pillow/src/PIL/ImageChops.py,PIL.ImageChops,image.im.offset
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,Image.register_save
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,keys,./apps/Pillow/src/PIL/Image.py,PIL.Image,self.new_entries.keys
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,shape,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_outline
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,math,math,k.k.upper
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_extensions
./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,shape,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.draw.draw_outline
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,write,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.f.write
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,im.load
./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,_save,./apps/Pillow/src/PIL/ImageShow.py,PIL.ImageShow,Image.register_mime
./apps/Pillow/src/PIL/Image.py,PIL.Image,load_from_fp,./apps/Pillow/src/PIL/Image.py,PIL.Image,self._get_head
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,existing_pdf.start_writing
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,configparser,configparser,set
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,load,./apps/Pillow/src/PIL/WalImageFile.py,PIL.WalImageFile,self.ole.openstream
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,_fmt,./apps/Pillow/src/PIL/Image.py,PIL.Image,RuntimeError
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,existing_pdf.write_header
./apps/Pillow/src/PIL/PdfParser.py,PIL.PdfParser,write,builtins,builtins,sorted
./apps/Pillow/src/PIL/FpxImagePlugin.py,PIL.FpxImagePlugin,load,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,ImageFile.ImageFile.load
./apps/Pillow/src/PIL/Image.py,PIL.Image,load_from_fp,./apps/Pillow/src/PIL/_typing.py,PIL._typing,self.fp.read
./apps/Pillow/src/PIL/PdfImagePlugin.py,PIL.PdfImagePlugin,_save,./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,existing_pdf.write_comment
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,Image.core.fill
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,expanded_im.putpalette
./apps/Pillow/src/PIL/Image.py,PIL.Image,getmodetype,./apps/Pillow/src/PIL/ImageMode.py,PIL.ImageMode,ImageMode.getmode
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,self._frame_palette.getdata
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.readline.startswith
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,expanded_im.paste
./apps/Pillow/src/PIL/Image.py,PIL.Image,getmodebandnames,./apps/Pillow/src/PIL/ImageMode.py,PIL.ImageMode,ImageMode.getmode
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.readline
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,super.load_prepare
./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,read_32,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fobj.read
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_prepare,builtins,builtins,super
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_safe_zlib_decompress,inspect,inspect,dobj.decompress
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,./apps/Pillow/src/PIL/_typing.py,PIL._typing,fp.readline
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_safe_zlib_decompress,_sqlite3,_sqlite3,ValueError
./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,read_32,./apps/Pillow/src/PIL/Image.py,PIL.Image,Image.frombuffer
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_end,./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self.im.putpalettealpha
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,./apps/Pillow/src/PIL/ImageMorph.py,PIL.ImageMorph,re.match
./apps/Pillow/src/PIL/Image.py,PIL.Image,getmodebands,builtins,builtins,len
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,builtins,builtins,len
./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,_crc32,./apps/Pillow/src/PIL/PngImagePlugin.py,PIL.PngImagePlugin,zlib.crc32
./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,read_32,./apps/Pillow/src/PIL/Image.py,PIL.Image,Image.new
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,_sqlite3,_sqlite3,SyntaxError
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_end,./apps/Pillow/src/PIL/Image.py,PIL.Image,self.im.convert
./apps/Pillow/src/PIL/IcnsImagePlugin.py,PIL.IcnsImagePlugin,read_32,builtins,builtins,range
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,./apps/Pillow/src/PIL/Image.py,PIL.Image,s.split
./apps/Pillow/src/PIL/GifImagePlugin.py,PIL.GifImagePlugin,load_end,./apps/Pillow/src/PIL/ImageFont.py,PIL.ImageFont,Image.core.fill
./apps/Pillow/src/PIL/GimpPaletteFile.py,PIL.GimpPaletteFile,_read,builtins,builtins,len
