callerfilename,callermodule,callerfunction,calleefilename,calleemodule,calleefunction
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,optparse,optparse,completed_tripss.sum
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,turtle,turtle,list
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,turtle,turtle,self.end_node.pos
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,basic_to_pandas,_operator,_operator,len
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,homogeneous_DUO_update,socket,socket,np.array
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib,plt.colormaps.plt.colormaps
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,_tracemalloc,_tracemalloc,self.start_node.pos.x
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes_on_t,builtins,builtins,zip
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,basic_to_pandas,_operator,_operator,len
apps/UXsim/uxsim/utils.py,uxsim.utils,display_image_in_notebook,++imported++,IPython.display,Image
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,optparse,optparse,bound_args.arguments.items
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes_on_t,numpy,numpy,print
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,asyncio,asyncio,arg_dict.get
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,_operator,_operator,len
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,mutate,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,_tracemalloc,_tracemalloc,self.start_node.pos
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes_on_t,turtle,turtle,routes.append
apps/UXsim/uxsim/utils.py,uxsim.utils,display_image_in_notebook,++imported++,IPython.display,display
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib.lines,Line2D
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,homogeneous_DUO_update,socket,socket,np.array
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,optparse,optparse,dict_od_to_routes.values
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_shortest_routes_on_t,turtle,turtle,costs.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,numpy,numpy,sum
apps/UXsim/uxsim/utils.py,uxsim.utils,display_image_in_notebook,aifc,aifc,open
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,++imported++,matplotlib.lines,Line2D
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,numpy,numpy,print
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,turtle,turtle,list
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,get_shortest_path_instantaneous_travel_time_between_all_nodes_on_t,builtins,builtins,int
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,optparse,optparse,arg_dict.items
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,shape,turtle,turtle,self.end_node.pos.y
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,turtle,turtle,self.demand_info.self.demand_info.append
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,homogeneous_DUO_update,lzma,lzma,np.zeros
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,++imported++,collections,defaultdict
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,_operator,_operator,range
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,inspect,inspect,W.VEHICLES.values
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,turtle,turtle,str
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,apps/UXsim/uxsim/utils.py,uxsim.utils,func
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,numpy,numpy,sum
apps/UXsim/uxsim/scenario_reader_writer.py,uxsim.scenario_reader_writer,wrapper,contextlib,contextlib,functools.wraps
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,homogeneous_DUO_update,_operator,_operator,range
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,numpy,numpy,print
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,inspect,inspect,enumerate
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,numpy,numpy,print
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,networkx,networkx,nx.DiGraph
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,_operator,_operator,range
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,turtle,turtle,np.sqrt
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,s.func_World
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,__init__,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,load_font_data
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,_operator,_operator,len
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,optparse,optparse,G.add_edge
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,__init__,lzma,lzma,io.BytesIO
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,_operator,_operator,draw.line
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.VEHICLES.W.VEHICLES.enforce_route
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh.set_links_prefer
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,optparse,optparse,G.add_edge
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,numpy,numpy,sum
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,++imported++,collections,defaultdict
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dummy_speed.get_label
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh.set_links_prefer
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,asyncio,asyncio,dummy_volume.get_label
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,imaplib,imaplib,random.uniform
apps/UXsim/uxsim/utils.py,uxsim.utils,print_columns,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.legend
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,turtle,turtle,dict_od_to_vehid.keys
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,builtins,builtins,dict
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,numpy,numpy,sum
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,turtle,turtle,np.random.default_rng
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.legend
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,++imported++,scipy.sparse.csgraph,nx.all_pairs_dijkstra_path
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,networkx,networkx,draw.text
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,asyncio,asyncio,route_set.route_set.append
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.exec_simulation
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network_average,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,specify_routes,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,areas2areas_to_pandas,numpy,numpy,sum
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,get_shortest_path_instantaneous_travel_time_between_all_nodes,builtins,builtins,dict
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,flip
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,solve,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.defRoute
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,_operator,_operator,len
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,find_edge,_operator,_operator,self.scene.items
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,turtle,turtle,vacant_taxis.pop
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,range
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,show_network,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,distance,numpy,numpy,print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,tokenize,tokenize,ax1.plot
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,_operator,_operator,range
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.assign_taxi
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.time_space_diagram_traj_links
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_nodes2nodes2,numpy,numpy,W.rng.choice
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,find_edge,_operator,_operator,self.scene
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,show_network,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_traj,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,super.__init__
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,range
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,show_network,turtle,turtle,plt.show
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,find_edge,turtle,turtle,isinstance
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,tokenize,tokenize,ax2.plot
apps/UXsim/uxsim/utils.py,uxsim.utils,equal_tolerance,_operator,_operator,abs
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_nodes2nodes2,builtins,builtins,zip
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,distance,turtle,turtle,new_nodes_used.append
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,turtle,turtle,super
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,aifc,aifc,warnings.warn
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,show_network,asyncio,asyncio,plt.close
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,show_network,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,numpy,numpy,s.W.print
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,range
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,turtle,turtle,path.append
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,tokenize,tokenize,ax2.plot
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,distance,optparse,optparse,used_nodes.add
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.compute_edie_state
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,turtle,turtle,dict_routes.dict_routes.append
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,copy,marshal,marshal,pickle.loads
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,distance,optparse,optparse,used_nodes.add
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,inspect,inspect,s.W.VEHICLES.values
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,range
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,builtins,builtins,zip
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,ax1.set_ylim
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_nodes2nodes2,numpy,numpy,W.rng.choice
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,copy,marshal,marshal,pickle.dumps
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,self.viewport.update
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,numpy,numpy,sum
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,numpy,numpy,iter
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,adddemand_nodes2nodes2,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.addVehicle
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,distance,asyncio,asyncio,set
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,ax2.set_ylim
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,save,aifc,aifc,open
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,turtle,turtle,type
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,ax1.set_xlabel
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,self.find_edge
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,_operator,_operator,len
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,save,marshal,marshal,pickle.dump
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,_operator,_operator,len
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,builtins,builtins,float
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,ax1.set_ylabel
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,inspect,inspect,W.VEHICLES.values
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,optparse,optparse,dict_routes.items
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.compute_edie_state
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,ax2.set_ylabel
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,edge.shape
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,ax1.legend
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,enumerate_k_random_routes,turtle,turtle,dict_routes.keys
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,++imported++,tqdm.auto,tqdm
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,_operator,_operator,ax2.legend
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,taxi.get_xy_coords
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,_operator,_operator,range
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,numpy,numpy,path.pointAtPercent
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,turtle,turtle,ax1.grid
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,asyncio,asyncio,vehicle.setPos
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,get_shortest_path_distance_between_all_nodes,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.get_link
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,turtle,turtle,plt.tight_layout
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,builtins,builtins,int
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,_operator,_operator,len
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,apps/UXsim/uxsim/utils.py,uxsim.utils,catch_exceptions_and_warn
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,load_font_data,++imported++,importlib.resources,files.joinpath
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,builtins,builtins,point.x
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,time_space_diagram_density,turtle,turtle,plt.figure
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,plt.savefig
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,get_shortest_path_distance_between_all_nodes,asyncio,asyncio,np.full
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_link
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,builtins,builtins,point.y
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,++imported++,collections,ddict
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,asyncio,asyncio,vehicle.setVisible
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,turtle,turtle,plt.show
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,asyncio,asyncio,vehicle.setVisible
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,cumulative_curves,asyncio,asyncio,plt.close
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,lzma,lzma,np.zeros
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,turtle,turtle,math.sqrt
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,W.get_link
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_t,turtle,turtle,self.viewport
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,builtins,builtins,int
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.compute_edie_state
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,optparse,optparse,l1.end_node.outlinks.values
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,wheelEvent,turtle,turtle,event.angleDelta.y
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.figure
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,++imported++,collections,ddict
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,turtle,turtle,s.links.append
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,turtle,turtle,vacant_taxis.remove
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,wheelEvent,turtle,turtle,event.angleDelta
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,lzma,lzma,Exception
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,lzma,lzma,np.zeros
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,_operator,_operator,len
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,assign_trip_request_to_taxi,apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.assign_taxi
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,wheelEvent,turtle,turtle,self.scale
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.title
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,super.__init__
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,builtins,builtins,int
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,turtle,turtle,s.links.append
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,wheelEvent,turtle,turtle,self.scale
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.subplot
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,__init__,turtle,turtle,super
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.plot
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,finalize_scenario,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,l.init_after_tmax_fix
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,load_font_data,++imported++,importlib.resources,files
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,__init__,_operator,_operator,len
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,set_curve_direction,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,edge.set_curve_direction
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,load_font_data,aifc,aifc,font_resource.open
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,network,turtle,turtle,plt.text
